Scenario,Period,LoadLevel,Demand
sc01,y2030,2030-03-12T07:00:00+01:00,116.9672560296267
sc01,y2030,2030-03-12T11:00:00+01:00,249.48023639812686
sc01,y2030,2030-03-12T15:00:00+01:00,198.2467190128766
sc01,y2030,2030-03-12T19:00:00+01:00,259.34082780812673
sc01,y2030,2030-03-12T23:00:00+01:00,82.72159106787672
sc01,y2030,2030-03-13T03:00:00+01:00,-53.81994216387329
sc01,y2030,2030-03-13T07:00:00+01:00,133.69835845487682
sc01,y2030,2030-03-13T11:00:00+01:00,243.9123440131268
sc01,y2030,2030-03-13T15:00:00+01:00,191.5746383793769
sc01,y2030,2030-03-13T19:00:00+01:00,253.23397700412693
sc01,y2030,2030-03-13T23:00:00+01:00,80.22053894987698
sc01,y2030,2030-03-14T03:00:00+01:00,-55.19051634587322
sc01,y2030,2030-03-14T07:00:00+01:00,133.38589533337654
sc01,y2030,2030-03-14T11:00:00+01:00,246.32342600637662
sc01,y2030,2030-03-14T15:00:00+01:00,194.13700685462663
sc01,y2030,2030-03-14T19:00:00+01:00,255.84250926562663
sc01,y2030,2030-03-14T23:00:00+01:00,85.2478410038766
sc01,y2030,2030-03-15T03:00:00+01:00,-56.861305302123355
sc01,y2030,2030-03-15T07:00:00+01:00,127.7277348601267
sc01,y2030,2030-03-15T11:00:00+01:00,240.75652015187666
sc01,y2030,2030-03-15T15:00:00+01:00,191.27012985812667
sc01,y2030,2030-03-15T19:00:00+01:00,252.48329092837662
sc01,y2030,2030-03-15T23:00:00+01:00,83.5083334766266
sc01,y2030,2030-03-16T03:00:00+01:00,-55.95217252362329
sc01,y2030,2030-03-16T07:00:00+01:00,131.32702469237665
sc01,y2030,2030-03-16T11:00:00+01:00,245.73577205462675
sc01,y2030,2030-03-16T15:00:00+01:00,184.60239279037683
sc01,y2030,2030-03-16T19:00:00+01:00,234.53352102562667
sc01,y2030,2030-03-16T23:00:00+01:00,77.47818680262685
sc01,y2030,2030-03-17T03:00:00+01:00,-77.39429175812302
sc01,y2030,2030-03-17T07:00:00+01:00,-23.570695205373113
sc01,y2030,2030-03-17T11:00:00+01:00,108.30535858962662
sc01,y2030,2030-03-17T15:00:00+01:00,44.94073841037675
sc01,y2030,2030-03-17T19:00:00+01:00,111.03456877162694
sc01,y2030,2030-03-17T23:00:00+01:00,4.897391213377205
sc01,y2030,2030-03-18T03:00:00+01:00,-132.64691209937268
sc01,y2030,2030-03-18T07:00:00+01:00,-126.5798901586229
sc01,y2030,2030-03-18T11:00:00+01:00,9.935874373377146
sc01,y2030,2030-03-18T15:00:00+01:00,-26.303901354372783
sc01,y2030,2030-03-18T19:00:00+01:00,81.77498098812725
sc01,y2030,2030-03-18T23:00:00+01:00,18.929494798627275
sc01,y2030,2030-03-19T03:00:00+01:00,-88.1274011238728
sc01,y2030,2030-03-19T07:00:00+01:00,120.06201182087739
sc01,y2030,2030-03-19T11:00:00+01:00,285.1297397463775
sc01,y2030,2030-03-19T15:00:00+01:00,255.07312801487728
sc01,y2030,2030-03-19T19:00:00+01:00,294.2037995811272
sc01,y2030,2030-03-19T23:00:00+01:00,123.70624325212725
sc01,y2030,2030-03-20T03:00:00+01:00,-10.266809887872682
sc01,y2030,2030-03-20T07:00:00+01:00,170.9700979376271
sc01,y2030,2030-03-20T11:00:00+01:00,317.27978282687695
sc01,y2030,2030-03-20T15:00:00+01:00,282.2087937413771
sc01,y2030,2030-03-20T19:00:00+01:00,318.96086565262704
sc01,y2030,2030-03-20T23:00:00+01:00,144.45088896187667
sc01,y2030,2030-03-21T03:00:00+01:00,11.787354399376682
sc01,y2030,2030-03-21T07:00:00+01:00,189.822237234127
sc01,y2030,2030-03-21T11:00:00+01:00,328.335593343877
sc01,y2030,2030-03-21T15:00:00+01:00,286.91308443387675
sc01,y2030,2030-03-21T19:00:00+01:00,322.0761905213765
sc01,y2030,2030-03-21T23:00:00+01:00,151.0722882901266
sc01,y2030,2030-03-22T03:00:00+01:00,15.370400007626586
sc01,y2030,2030-03-22T07:00:00+01:00,192.59666213762694
sc01,y2030,2030-03-22T11:00:00+01:00,333.80509561687654
sc01,y2030,2030-03-22T15:00:00+01:00,295.24579043487665
sc01,y2030,2030-03-22T19:00:00+01:00,327.8126558296267
sc01,y2030,2030-03-22T23:00:00+01:00,150.46964346612663
sc01,y2030,2030-03-23T03:00:00+01:00,12.8319016296266
sc01,y2030,2030-03-23T07:00:00+01:00,185.38741651312625
sc01,y2030,2030-03-23T11:00:00+01:00,325.51800759062667
sc01,y2030,2030-03-23T15:00:00+01:00,277.84400079987654
sc01,y2030,2030-03-23T19:00:00+01:00,297.3854789811264
sc01,y2030,2030-03-23T23:00:00+01:00,129.2005896076264
sc01,y2030,2030-03-24T03:00:00+01:00,-23.48268583687377
sc01,y2030,2030-03-24T07:00:00+01:00,22.46031417387644
sc01,y2030,2030-03-24T11:00:00+01:00,165.64537930062625
sc01,y2030,2030-03-24T15:00:00+01:00,104.60644390287621
sc01,y2030,2030-03-24T19:00:00+01:00,163.53624335337622
sc01,y2030,2030-03-24T23:00:00+01:00,45.99655978712644
sc01,y2030,2030-03-25T03:00:00+01:00,-106.02132737212366
sc01,y2030,2030-03-25T07:00:00+01:00,-92.88021357637365
sc01,y2030,2030-03-25T11:00:00+01:00,22.953170567126335
sc01,y2030,2030-03-25T15:00:00+01:00,-32.9867161053736
sc01,y2030,2030-03-25T19:00:00+01:00,70.64206285487649
sc01,y2030,2030-03-25T23:00:00+01:00,-0.6155201766234768
sc01,y2030,2030-03-26T03:00:00+01:00,-57.112892911373706
sc01,y2030,2030-03-26T07:00:00+01:00,210.7585752551263
sc01,y2030,2030-03-26T11:00:00+01:00,273.6211310691265
sc01,y2030,2030-03-26T15:00:00+01:00,205.77335449712655
sc01,y2030,2030-03-26T19:00:00+01:00,212.10412541262644
sc01,y2030,2030-03-26T23:00:00+01:00,46.33706886937671
sc01,y2030,2030-03-27T03:00:00+01:00,-24.2613556468732
sc01,y2030,2030-03-27T07:00:00+01:00,216.31053369462666
sc01,y2030,2030-03-27T11:00:00+01:00,264.0641485961271
sc01,y2030,2030-03-27T15:00:00+01:00,199.44899305337708
sc01,y2030,2030-03-27T19:00:00+01:00,208.07149588512698
sc01,y2030,2030-03-27T23:00:00+01:00,39.777990947626904
sc01,y2030,2030-03-28T03:00:00+01:00,-32.9811131171233
sc01,y2030,2030-03-28T07:00:00+01:00,207.53931942737677
sc01,y2030,2030-03-28T11:00:00+01:00,256.3148835578768
sc01,y2030,2030-03-28T15:00:00+01:00,200.8662400131268
sc01,y2030,2030-03-28T19:00:00+01:00,212.64911484812683
sc01,y2030,2030-03-28T23:00:00+01:00,43.63714549187671
sc01,y2030,2030-03-29T03:00:00+01:00,-34.49828282937324
sc01,y2030,2030-03-29T07:00:00+01:00,208.21770054237686
sc01,y2030,2030-03-29T11:00:00+01:00,268.0636254858766
sc01,y2030,2030-03-29T15:00:00+01:00,218.65328175137665
sc01,y2030,2030-03-29T19:00:00+01:00,221.54164604587663
sc01,y2030,2030-03-29T23:00:00+01:00,48.88381972562638
sc01,y2030,2030-03-30T03:00:00+01:00,-26.804581999123457
sc01,y2030,2030-03-30T07:00:00+01:00,212.8932690113768
sc01,y2030,2030-03-30T11:00:00+01:00,268.43439567587666
sc01,y2030,2030-03-30T15:00:00+01:00,204.14490098187662
sc01,y2030,2030-03-30T19:00:00+01:00,198.38942402687644
sc01,y2030,2030-03-30T23:00:00+01:00,39.26804022962665
sc01,y2030,2030-03-31T03:00:00+02:00,-79.46910872037313
sc01,y2030,2030-03-31T07:00:00+02:00,30.08658065912664
sc01,y2030,2030-03-31T11:00:00+02:00,101.49897446262662
sc01,y2030,2030-03-31T15:00:00+02:00,29.203439986876447
sc01,y2030,2030-03-31T19:00:00+02:00,76.86215811562647
sc01,y2030,2030-03-31T23:00:00+02:00,-34.307657746873474
sc01,y2030,2030-04-01T03:00:00+02:00,-150.00732776062364
sc01,y2030,2030-04-01T07:00:00+02:00,-106.07997555787358
sc01,y2030,2030-04-01T11:00:00+02:00,-15.217066524873417
sc01,y2030,2030-04-01T15:00:00+02:00,-77.37342487337355
sc01,y2030,2030-04-01T19:00:00+02:00,21.005583894126403
sc01,y2030,2030-04-01T23:00:00+02:00,-55.064129974123716
sc01,y2030,2030-04-02T03:00:00+02:00,-106.40625687212378
sc01,y2030,2030-04-02T07:00:00+02:00,160.3229441036267
sc01,y2030,2030-04-02T11:00:00+02:00,229.75848905737644
sc01,y2030,2030-04-02T15:00:00+02:00,168.42771536737632
sc01,y2030,2030-04-02T19:00:00+02:00,168.80156303287663
sc01,y2030,2030-04-02T23:00:00+02:00,9.32297297587661
sc01,y2030,2030-04-03T03:00:00+02:00,-67.33065949462366
sc01,y2030,2030-04-03T07:00:00+02:00,169.03794879162638
sc01,y2030,2030-04-03T11:00:00+02:00,242.89062443387616
sc01,y2030,2030-04-03T15:00:00+02:00,198.62883150637663
sc01,y2030,2030-04-03T19:00:00+02:00,198.94658744387652
sc01,y2030,2030-04-03T23:00:00+02:00,37.5718423396263
sc01,y2030,2030-04-04T03:00:00+02:00,-44.824944335123405
sc01,y2030,2030-04-04T07:00:00+02:00,190.5183083543766
sc01,y2030,2030-04-04T11:00:00+02:00,259.6060162851261
sc01,y2030,2030-04-04T15:00:00+02:00,201.16119322712643
sc01,y2030,2030-04-04T19:00:00+02:00,193.1006252106265
sc01,y2030,2030-04-04T23:00:00+02:00,40.895140986126535
sc01,y2030,2030-04-05T03:00:00+02:00,-42.99820903487375
sc01,y2030,2030-04-05T07:00:00+02:00,164.84267817362615
sc01,y2030,2030-04-05T11:00:00+02:00,224.73732967187652
sc01,y2030,2030-04-05T15:00:00+02:00,153.1043229551267
sc01,y2030,2030-04-05T19:00:00+02:00,150.56215767037634
sc01,y2030,2030-04-05T23:00:00+02:00,12.836046518876174
sc01,y2030,2030-04-06T03:00:00+02:00,-100.3943214698736
sc01,y2030,2030-04-06T07:00:00+02:00,30.349150803376233
sc01,y2030,2030-04-06T11:00:00+02:00,93.98750364362604
sc01,y2030,2030-04-06T15:00:00+02:00,26.549624668626166
sc01,y2030,2030-04-06T19:00:00+02:00,53.631420029875926
sc01,y2030,2030-04-06T23:00:00+02:00,-47.10205142162408
sc01,y2030,2030-04-07T03:00:00+02:00,-159.34454725137402
sc01,y2030,2030-04-07T07:00:00+02:00,-71.0793804218739
sc01,y2030,2030-04-07T11:00:00+02:00,2.5567216588760857
sc01,y2030,2030-04-07T15:00:00+02:00,-53.82392568787395
sc01,y2030,2030-04-07T19:00:00+02:00,-8.19124209912411
sc01,y2030,2030-04-07T23:00:00+02:00,-92.58053859712413
sc01,y2030,2030-04-08T03:00:00+02:00,-214.4723634771242
sc01,y2030,2030-04-08T07:00:00+02:00,-177.13502645887422
sc01,y2030,2030-04-08T11:00:00+02:00,-113.90080716987416
sc01,y2030,2030-04-08T15:00:00+02:00,-177.41560299737387
sc01,y2030,2030-04-08T19:00:00+02:00,-89.97889981112394
sc01,y2030,2030-04-08T23:00:00+02:00,-136.026215485374
sc01,y2030,2030-04-09T03:00:00+02:00,-227.36507895637408
sc01,y2030,2030-04-09T07:00:00+02:00,-159.7098136121241
sc01,y2030,2030-04-09T11:00:00+02:00,-74.67310442612393
sc01,y2030,2030-04-09T15:00:00+02:00,-126.79870997162413
sc01,y2030,2030-04-09T19:00:00+02:00,-40.527101502623964
sc01,y2030,2030-04-09T23:00:00+02:00,-110.34141457862427
sc01,y2030,2030-04-10T03:00:00+02:00,-169.72245452312416
sc01,y2030,2030-04-10T07:00:00+02:00,100.14133116737571
sc01,y2030,2030-04-10T11:00:00+02:00,206.43941269112565
sc01,y2030,2030-04-10T15:00:00+02:00,151.26564351737557
sc01,y2030,2030-04-10T19:00:00+02:00,134.59239494112558
sc01,y2030,2030-04-10T23:00:00+02:00,-17.52067450387426
sc01,y2030,2030-04-11T03:00:00+02:00,-104.94953473137434
sc01,y2030,2030-04-11T07:00:00+02:00,125.50387152437565
sc01,y2030,2030-04-11T11:00:00+02:00,204.6344007488758
sc01,y2030,2030-04-11T15:00:00+02:00,146.76174420137545
sc01,y2030,2030-04-11T19:00:00+02:00,134.54840883562565
sc01,y2030,2030-04-11T23:00:00+02:00,-18.429602552624374
sc01,y2030,2030-04-12T03:00:00+02:00,-106.50386519812423
sc01,y2030,2030-04-12T07:00:00+02:00,120.08980333837553
sc01,y2030,2030-04-12T11:00:00+02:00,194.94835137262567
sc01,y2030,2030-04-12T15:00:00+02:00,142.1395746068756
sc01,y2030,2030-04-12T19:00:00+02:00,131.30666046737542
sc01,y2030,2030-04-12T23:00:00+02:00,-23.164625738124414
sc01,y2030,2030-04-13T03:00:00+02:00,-116.63620975637434
sc01,y2030,2030-04-13T07:00:00+02:00,114.74850546962557
sc01,y2030,2030-04-13T11:00:00+02:00,187.9184566593758
sc01,y2030,2030-04-13T15:00:00+02:00,122.32433899387593
sc01,y2030,2030-04-13T19:00:00+02:00,102.95627368712599
sc01,y2030,2030-04-13T23:00:00+02:00,-45.88389289837414
sc01,y2030,2030-04-14T03:00:00+02:00,-172.77330484162394
sc01,y2030,2030-04-14T07:00:00+02:00,-62.26212630537384
sc01,y2030,2030-04-14T11:00:00+02:00,12.31317715712612
sc01,y2030,2030-04-14T15:00:00+02:00,-58.83856992562414
sc01,y2030,2030-04-14T19:00:00+02:00,-30.85869877962432
sc01,y2030,2030-04-14T23:00:00+02:00,-125.81595674987409
sc01,y2030,2030-04-15T03:00:00+02:00,-252.2864677813742
sc01,y2030,2030-04-15T07:00:00+02:00,-202.48298537562425
sc01,y2030,2030-04-15T11:00:00+02:00,-101.90368550662424
sc01,y2030,2030-04-15T15:00:00+02:00,-151.96725605387428
sc01,y2030,2030-04-15T19:00:00+02:00,-68.62673217287397
sc01,y2030,2030-04-15T23:00:00+02:00,-139.48608872012392
sc01,y2030,2030-04-16T03:00:00+02:00,-202.4935274723739
sc01,y2030,2030-04-16T07:00:00+02:00,61.45722189712592
sc01,y2030,2030-04-16T11:00:00+02:00,157.523780565376
sc01,y2030,2030-04-16T15:00:00+02:00,116.1602425288761
sc01,y2030,2030-04-16T19:00:00+02:00,94.72228664987597
sc01,y2030,2030-04-16T23:00:00+02:00,-67.12027212637395
sc01,y2030,2030-04-17T03:00:00+02:00,-150.05891475137378
sc01,y2030,2030-04-17T07:00:00+02:00,88.31928520787619
sc01,y2030,2030-04-17T11:00:00+02:00,170.36446853062603
sc01,y2030,2030-04-17T15:00:00+02:00,126.93650027412627
sc01,y2030,2030-04-17T19:00:00+02:00,108.19080496162655
sc01,y2030,2030-04-17T23:00:00+02:00,-50.28826659362369
sc01,y2030,2030-04-18T03:00:00+02:00,-138.9085858713736
sc01,y2030,2030-04-18T07:00:00+02:00,100.23490013437686
sc01,y2030,2030-04-18T11:00:00+02:00,186.24698505087667
sc01,y2030,2030-04-18T15:00:00+02:00,137.21310738212674
sc01,y2030,2030-04-18T19:00:00+02:00,113.97680970762644
sc01,y2030,2030-04-18T23:00:00+02:00,-40.657099001623465
sc01,y2030,2030-04-19T03:00:00+02:00,-126.51745708037356
sc01,y2030,2030-04-19T07:00:00+02:00,104.80507325412623
sc01,y2030,2030-04-19T11:00:00+02:00,187.12426211012666
sc01,y2030,2030-04-19T15:00:00+02:00,146.1520197263767
sc01,y2030,2030-04-19T19:00:00+02:00,123.83120238387642
sc01,y2030,2030-04-19T23:00:00+02:00,-31.04424209587353
sc01,y2030,2030-04-20T03:00:00+02:00,-123.05842142362337
sc01,y2030,2030-04-20T07:00:00+02:00,112.14700317337656
sc01,y2030,2030-04-20T11:00:00+02:00,187.99528490412627
sc01,y2030,2030-04-20T15:00:00+02:00,125.39605621762644
sc01,y2030,2030-04-20T19:00:00+02:00,89.10670398437628
sc01,y2030,2030-04-20T23:00:00+02:00,-52.197550897873725
sc01,y2030,2030-04-21T03:00:00+02:00,-174.36506293662364
sc01,y2030,2030-04-21T07:00:00+02:00,-62.98021212637366
sc01,y2030,2030-04-21T11:00:00+02:00,13.166596779876045
sc01,y2030,2030-04-21T15:00:00+02:00,-56.89059214937413
sc01,y2030,2030-04-21T19:00:00+02:00,-33.62817224012383
sc01,y2030,2030-04-21T23:00:00+02:00,-125.45751562212388
sc01,y2030,2030-04-22T03:00:00+02:00,-245.75425051862396
sc01,y2030,2030-04-22T07:00:00+02:00,-196.0641740876241
sc01,y2030,2030-04-22T11:00:00+02:00,-95.30950064487399
sc01,y2030,2030-04-22T15:00:00+02:00,-141.71570404962404
sc01,y2030,2030-04-22T19:00:00+02:00,-67.49287878787402
sc01,y2030,2030-04-22T23:00:00+02:00,-139.0249824576241
sc01,y2030,2030-04-23T03:00:00+02:00,-201.62790913537424
sc01,y2030,2030-04-23T07:00:00+02:00,64.26141757587584
sc01,y2030,2030-04-23T11:00:00+02:00,167.8922192533762
sc01,y2030,2030-04-23T15:00:00+02:00,131.3238602098761
sc01,y2030,2030-04-23T19:00:00+02:00,102.65129961362595
sc01,y2030,2030-04-23T23:00:00+02:00,-61.75748054012411
sc01,y2030,2030-04-24T03:00:00+02:00,-149.24815347537378
sc01,y2030,2030-04-24T07:00:00+02:00,90.99032508412574
sc01,y2030,2030-04-24T11:00:00+02:00,179.76261332487616
sc01,y2030,2030-04-24T15:00:00+02:00,139.88992391187617
sc01,y2030,2030-04-24T19:00:00+02:00,108.57293606412577
sc01,y2030,2030-04-24T23:00:00+02:00,-58.3783012891239
sc01,y2030,2030-04-25T03:00:00+02:00,-161.17604779612384
sc01,y2030,2030-04-25T07:00:00+02:00,41.47445558612594
sc01,y2030,2030-04-25T11:00:00+02:00,130.59942063862604
sc01,y2030,2030-04-25T15:00:00+02:00,85.5934814711261
sc01,y2030,2030-04-25T19:00:00+02:00,73.01678458637593
sc01,y2030,2030-04-25T23:00:00+02:00,-71.9182992251242
sc01,y2030,2030-04-26T03:00:00+02:00,-162.9317376188742
sc01,y2030,2030-04-26T07:00:00+02:00,79.01346213787565
sc01,y2030,2030-04-26T11:00:00+02:00,167.91759705512573
sc01,y2030,2030-04-26T15:00:00+02:00,127.74481061562574
sc01,y2030,2030-04-26T19:00:00+02:00,95.67659689937614
sc01,y2030,2030-04-26T23:00:00+02:00,-58.356329947124095
sc01,y2030,2030-04-27T03:00:00+02:00,-155.67746340087422
sc01,y2030,2030-04-27T07:00:00+02:00,71.24336755562581
sc01,y2030,2030-04-27T11:00:00+02:00,161.25890048512588
sc01,y2030,2030-04-27T15:00:00+02:00,105.1357289681257
sc01,y2030,2030-04-27T19:00:00+02:00,62.02575864912569
sc01,y2030,2030-04-27T23:00:00+02:00,-76.44316455262447
sc01,y2030,2030-04-28T03:00:00+02:00,-204.7771744118744
sc01,y2030,2030-04-28T07:00:00+02:00,-93.21378567337433
sc01,y2030,2030-04-28T11:00:00+02:00,-7.818380994374138
sc01,y2030,2030-04-28T15:00:00+02:00,-67.68671170937455
sc01,y2030,2030-04-28T19:00:00+02:00,-54.0898587776245
sc01,y2030,2030-04-28T23:00:00+02:00,-144.0317837993747
sc01,y2030,2030-04-29T03:00:00+02:00,-268.22052153137463
sc01,y2030,2030-04-29T07:00:00+02:00,-214.06507784137455
sc01,y2030,2030-04-29T11:00:00+02:00,-111.8575231733746
sc01,y2030,2030-04-29T15:00:00+02:00,-155.72193349937493
sc01,y2030,2030-04-29T19:00:00+02:00,-98.34023484537477
sc01,y2030,2030-04-29T23:00:00+02:00,-164.62138308562476
sc01,y2030,2030-04-30T03:00:00+02:00,-244.71834041762452
sc01,y2030,2030-04-30T07:00:00+02:00,-54.62865588912473
sc01,y2030,2030-04-30T11:00:00+02:00,46.28736812912507
sc01,y2030,2030-04-30T15:00:00+02:00,3.7457236386251225
sc01,y2030,2030-04-30T19:00:00+02:00,-12.917913627874668
sc01,y2030,2030-04-30T23:00:00+02:00,-138.3091179901245
sc01,y2030,2030-05-01T03:00:00+02:00,-115.22563309337443
sc01,y2030,2030-05-01T07:00:00+02:00,-187.53949044037438
sc01,y2030,2030-05-01T11:00:00+02:00,-98.38106892837413
sc01,y2030,2030-05-01T15:00:00+02:00,-33.421563553124315
sc01,y2030,2030-05-01T19:00:00+02:00,79.29266739137597
sc01,y2030,2030-05-01T23:00:00+02:00,-9.27588490862422
sc01,y2030,2030-05-02T03:00:00+02:00,-115.22563309337397
sc01,y2030,2030-05-02T07:00:00+02:00,-187.53949044037392
sc01,y2030,2030-05-02T11:00:00+02:00,-98.38106892837368
sc01,y2030,2030-05-02T15:00:00+02:00,-33.42156355312386
sc01,y2030,2030-05-02T19:00:00+02:00,79.29266739137643
sc01,y2030,2030-05-02T23:00:00+02:00,-9.275884908623766
sc01,y2030,2030-05-03T03:00:00+02:00,-115.22563309337352
sc01,y2030,2030-05-03T07:00:00+02:00,-187.53949044037347
sc01,y2030,2030-05-03T11:00:00+02:00,-98.38106892837322
sc01,y2030,2030-05-03T15:00:00+02:00,-33.421563553123406
sc01,y2030,2030-05-03T19:00:00+02:00,79.29266739137688
sc01,y2030,2030-05-03T23:00:00+02:00,-9.275884908623311
sc01,y2030,2030-05-04T03:00:00+02:00,-115.22563309337306
sc01,y2030,2030-05-04T07:00:00+02:00,-187.53949044037302
sc01,y2030,2030-05-04T11:00:00+02:00,-98.38106892837277
sc01,y2030,2030-05-04T15:00:00+02:00,-33.42156355312295
sc01,y2030,2030-05-04T19:00:00+02:00,79.29266739137734
sc01,y2030,2030-05-04T23:00:00+02:00,-9.275884908622857
sc01,y2030,2030-05-05T03:00:00+02:00,-115.22563309337261
sc01,y2030,2030-05-05T07:00:00+02:00,-187.53949044037256
sc01,y2030,2030-05-05T11:00:00+02:00,-98.38106892837243
sc01,y2030,2030-05-05T15:00:00+02:00,-33.421563553122496
sc01,y2030,2030-05-05T19:00:00+02:00,79.29266739137779
sc01,y2030,2030-05-05T23:00:00+02:00,-9.275884908622402
sc01,y2030,2030-05-06T03:00:00+02:00,-115.22563309337215
sc01,y2030,2030-05-06T07:00:00+02:00,-187.5394904403721
sc01,y2030,2030-05-06T11:00:00+02:00,-98.38106892837197
sc01,y2030,2030-05-06T15:00:00+02:00,-33.42156355312204
sc01,y2030,2030-05-06T19:00:00+02:00,79.29266739137825
sc01,y2030,2030-05-06T23:00:00+02:00,-9.275884908621947
sc01,y2030,2030-05-07T03:00:00+02:00,-115.2256330933717
sc01,y2030,2030-05-07T07:00:00+02:00,-187.53949044037154
sc01,y2030,2030-05-07T11:00:00+02:00,-98.38106892837152
sc01,y2030,2030-05-07T15:00:00+02:00,-33.42156355312159
sc01,y2030,2030-05-07T19:00:00+02:00,79.2926673913787
sc01,y2030,2030-05-07T23:00:00+02:00,-9.275884908621492
sc01,y2030,2030-05-08T03:00:00+02:00,-115.22563309337124
sc01,y2030,2030-05-08T07:00:00+02:00,-187.53949044037108
sc01,y2030,2030-05-08T11:00:00+02:00,-98.38106892837106
sc01,y2030,2030-05-08T15:00:00+02:00,-33.42156355312113
sc01,y2030,2030-05-08T19:00:00+02:00,79.29266739137915
sc01,y2030,2030-05-08T23:00:00+02:00,-9.275884908621038
sc01,y2030,2030-05-09T03:00:00+02:00,-115.22563309337079
sc01,y2030,2030-05-09T07:00:00+02:00,-187.53949044037086
sc01,y2030,2030-05-09T11:00:00+02:00,-98.38106892837061
sc01,y2030,2030-05-09T15:00:00+02:00,-33.42156355312068
sc01,y2030,2030-05-09T19:00:00+02:00,79.29266739137961
sc01,y2030,2030-05-09T23:00:00+02:00,-9.275884908620583
sc01,y2030,2030-05-10T03:00:00+02:00,-115.22563309337033
sc01,y2030,2030-05-10T07:00:00+02:00,-187.5394904403704
sc01,y2030,2030-05-10T11:00:00+02:00,-98.38106892837015
sc01,y2030,2030-05-10T15:00:00+02:00,-33.42156355312022
sc01,y2030,2030-05-10T19:00:00+02:00,79.29266739138006
sc01,y2030,2030-05-10T23:00:00+02:00,-9.275884908620128
sc01,y2030,2030-05-11T03:00:00+02:00,-115.22563309336988
sc01,y2030,2030-05-11T07:00:00+02:00,-187.53949044036995
sc01,y2030,2030-05-11T11:00:00+02:00,-98.3810689283697
sc01,y2030,2030-05-11T15:00:00+02:00,-33.42156355311977
sc01,y2030,2030-05-11T19:00:00+02:00,79.29266739138052
sc01,y2030,2030-05-11T23:00:00+02:00,-9.275884908619673
sc01,y2030,2030-05-12T03:00:00+02:00,-115.22563309336942
sc01,y2030,2030-05-12T07:00:00+02:00,-187.5394904403695
sc01,y2030,2030-05-12T11:00:00+02:00,-98.38106892836925
sc01,y2030,2030-05-12T15:00:00+02:00,-33.42156355311931
sc01,y2030,2030-05-12T19:00:00+02:00,79.29266739138097
sc01,y2030,2030-05-12T23:00:00+02:00,-9.275884908619219
sc01,y2030,2030-05-13T03:00:00+02:00,-115.22563309336897
sc01,y2030,2030-05-13T07:00:00+02:00,-187.5394904403688
sc01,y2030,2030-05-13T11:00:00+02:00,-98.38106892836879
sc01,y2030,2030-05-13T15:00:00+02:00,-33.42156355311886
sc01,y2030,2030-05-13T19:00:00+02:00,79.29266739138143
sc01,y2030,2030-05-13T23:00:00+02:00,-9.275884908618764
sc01,y2030,2030-05-14T03:00:00+02:00,-115.22563309336851
sc01,y2030,2030-05-14T07:00:00+02:00,-187.53949044036835
sc01,y2030,2030-05-14T11:00:00+02:00,-98.38106892836834
sc01,y2030,2030-05-14T15:00:00+02:00,-33.4215635531184
sc01,y2030,2030-05-14T19:00:00+02:00,79.29266739138188
sc01,y2030,2030-05-14T23:00:00+02:00,-9.275884908618309
sc01,y2030,2030-05-15T03:00:00+02:00,-115.22563309336806
sc01,y2030,2030-05-15T07:00:00+02:00,-187.53949044036813
sc01,y2030,2030-05-15T11:00:00+02:00,-98.38106892836788
sc01,y2030,2030-05-15T15:00:00+02:00,-33.42156355311795
sc01,y2030,2030-05-15T19:00:00+02:00,79.29266739138234
sc01,y2030,2030-05-15T23:00:00+02:00,-9.275884908617854
sc01,y2030,2030-05-16T03:00:00+02:00,-115.22563309336772
sc01,y2030,2030-05-16T07:00:00+02:00,-187.53949044036756
sc01,y2030,2030-05-16T11:00:00+02:00,-98.38106892836743
sc01,y2030,2030-05-16T15:00:00+02:00,-33.421563553117494
sc01,y2030,2030-05-16T19:00:00+02:00,79.29266739138279
sc01,y2030,2030-05-16T23:00:00+02:00,-9.2758849086174
sc01,y2030,2030-05-17T03:00:00+02:00,-115.22563309336726
sc01,y2030,2030-05-17T07:00:00+02:00,-187.5394904403671
sc01,y2030,2030-05-17T11:00:00+02:00,-98.38106892836697
sc01,y2030,2030-05-17T15:00:00+02:00,-33.42156355311704
sc01,y2030,2030-05-17T19:00:00+02:00,79.29266739138325
sc01,y2030,2030-05-17T23:00:00+02:00,-9.275884908616945
sc01,y2030,2030-05-18T03:00:00+02:00,-115.22563309336681
sc01,y2030,2030-05-18T07:00:00+02:00,-187.53949044036665
sc01,y2030,2030-05-18T11:00:00+02:00,-98.38106892836652
sc01,y2030,2030-05-18T15:00:00+02:00,-33.421563553116584
sc01,y2030,2030-05-18T19:00:00+02:00,79.2926673913837
sc01,y2030,2030-05-18T23:00:00+02:00,-9.27588490861649
sc01,y2030,2030-05-19T03:00:00+02:00,-115.22563309336635
sc01,y2030,2030-05-19T07:00:00+02:00,-187.5394904403662
sc01,y2030,2030-05-19T11:00:00+02:00,-98.38106892836606
sc01,y2030,2030-05-19T15:00:00+02:00,-33.42156355311613
sc01,y2030,2030-05-19T19:00:00+02:00,79.29266739138416
sc01,y2030,2030-05-19T23:00:00+02:00,-9.275884908616035
sc01,y2030,2030-05-20T03:00:00+02:00,-115.2256330933659
sc01,y2030,2030-05-20T07:00:00+02:00,-187.53949044036585
sc01,y2030,2030-05-20T11:00:00+02:00,-98.38106892836561
sc01,y2030,2030-05-20T15:00:00+02:00,-33.421563553115675
