Scenario,Period,LoadLevel,Demand
sc01,y2030,2030-03-12T07:00:00+01:00,116.63468500337285
sc01,y2030,2030-03-12T11:00:00+01:00,249.14766537187302
sc01,y2030,2030-03-12T15:00:00+01:00,197.914147986623
sc01,y2030,2030-03-12T19:00:00+01:00,259.00825678187266
sc01,y2030,2030-03-12T23:00:00+01:00,82.38902004162287
sc01,y2030,2030-03-13T03:00:00+01:00,-54.152513190127024
sc01,y2030,2030-03-13T07:00:00+01:00,133.36578742862275
sc01,y2030,2030-03-13T11:00:00+01:00,243.57977298687274
sc01,y2030,2030-03-13T15:00:00+01:00,191.24206735312305
sc01,y2030,2030-03-13T19:00:00+01:00,252.90140597787308
sc01,y2030,2030-03-13T23:00:00+01:00,79.88796792362336
sc01,y2030,2030-03-14T03:00:00+01:00,-55.52308737212684
sc01,y2030,2030-03-14T07:00:00+01:00,133.05332430712292
sc01,y2030,2030-03-14T11:00:00+01:00,245.99085498012278
sc01,y2030,2030-03-14T15:00:00+01:00,193.8044358283728
sc01,y2030,2030-03-14T19:00:00+01:00,255.5099382393728
sc01,y2030,2030-03-14T23:00:00+01:00,84.91526997762276
sc01,y2030,2030-03-15T03:00:00+01:00,-57.1938763283772
sc01,y2030,2030-03-15T07:00:00+01:00,127.39516383387286
sc01,y2030,2030-03-15T11:00:00+01:00,240.4239491256228
sc01,y2030,2030-03-15T15:00:00+01:00,190.9375588318726
sc01,y2030,2030-03-15T19:00:00+01:00,252.15071990212277
sc01,y2030,2030-03-15T23:00:00+01:00,83.17576245037276
sc01,y2030,2030-03-16T03:00:00+01:00,-56.284743549877135
sc01,y2030,2030-03-16T07:00:00+01:00,130.99445366612258
sc01,y2030,2030-03-16T11:00:00+01:00,245.40320102837268
sc01,y2030,2030-03-16T15:00:00+01:00,184.26982176412275
sc01,y2030,2030-03-16T19:00:00+01:00,234.20094999937282
sc01,y2030,2030-03-16T23:00:00+01:00,77.145615776373
sc01,y2030,2030-03-17T03:00:00+01:00,-77.72686278437686
sc01,y2030,2030-03-17T07:00:00+01:00,-23.903266231626958
sc01,y2030,2030-03-17T11:00:00+01:00,107.97278756337323
sc01,y2030,2030-03-17T15:00:00+01:00,44.60816738412291
sc01,y2030,2030-03-17T19:00:00+01:00,110.70199774537309
sc01,y2030,2030-03-17T23:00:00+01:00,4.56482018712336
sc01,y2030,2030-03-18T03:00:00+01:00,-132.97948312562653
sc01,y2030,2030-03-18T07:00:00+01:00,-126.91246118487663
sc01,y2030,2030-03-18T11:00:00+01:00,9.603303347123529
sc01,y2030,2030-03-18T15:00:00+01:00,-26.636472380626742
sc01,y2030,2030-03-18T19:00:00+01:00,81.44240996187341
sc01,y2030,2030-03-18T23:00:00+01:00,18.59692377237343
sc01,y2030,2030-03-19T03:00:00+01:00,-88.45997215012665
sc01,y2030,2030-03-19T07:00:00+01:00,119.72944079462354
sc01,y2030,2030-03-19T11:00:00+01:00,284.79716872012386
sc01,y2030,2030-03-19T15:00:00+01:00,254.74055698862344
sc01,y2030,2030-03-19T19:00:00+01:00,293.8712285548729
sc01,y2030,2030-03-19T23:00:00+01:00,123.37367222587363
sc01,y2030,2030-03-20T03:00:00+01:00,-10.599380914126527
sc01,y2030,2030-03-20T07:00:00+01:00,170.63752691137302
sc01,y2030,2030-03-20T11:00:00+01:00,316.9472118006231
sc01,y2030,2030-03-20T15:00:00+01:00,281.87622271512305
sc01,y2030,2030-03-20T19:00:00+01:00,318.6282946263732
sc01,y2030,2030-03-20T23:00:00+01:00,144.11831793562305
sc01,y2030,2030-03-21T03:00:00+01:00,11.454783373123064
sc01,y2030,2030-03-21T07:00:00+01:00,189.48966620787314
sc01,y2030,2030-03-21T11:00:00+01:00,328.00302231762316
sc01,y2030,2030-03-21T15:00:00+01:00,286.5805134076229
sc01,y2030,2030-03-21T19:00:00+01:00,321.74361949512263
sc01,y2030,2030-03-21T23:00:00+01:00,150.739717263873
sc01,y2030,2030-03-22T03:00:00+01:00,15.037828981372513
sc01,y2030,2030-03-22T07:00:00+01:00,192.26409111137286
sc01,y2030,2030-03-22T11:00:00+01:00,333.4725245906227
sc01,y2030,2030-03-22T15:00:00+01:00,294.91321940862304
sc01,y2030,2030-03-22T19:00:00+01:00,327.48008480337285
sc01,y2030,2030-03-22T23:00:00+01:00,150.13707243987278
sc01,y2030,2030-03-23T03:00:00+01:00,12.499330603372755
sc01,y2030,2030-03-23T07:00:00+01:00,185.05484548687286
sc01,y2030,2030-03-23T11:00:00+01:00,325.1854365643726
sc01,y2030,2030-03-23T15:00:00+01:00,277.5114297736227
sc01,y2030,2030-03-23T19:00:00+01:00,297.0529079548726
sc01,y2030,2030-03-23T23:00:00+01:00,128.86801858137233
sc01,y2030,2030-03-24T03:00:00+01:00,-23.815256863127615
sc01,y2030,2030-03-24T07:00:00+01:00,22.127743147622596
sc01,y2030,2030-03-24T11:00:00+01:00,165.31280827437217
sc01,y2030,2030-03-24T15:00:00+01:00,104.27387287662214
sc01,y2030,2030-03-24T19:00:00+01:00,163.2036723271226
sc01,y2030,2030-03-24T23:00:00+01:00,45.6639887608726
sc01,y2030,2030-03-25T03:00:00+01:00,-106.35389839837751
sc01,y2030,2030-03-25T07:00:00+01:00,-93.21278460262738
sc01,y2030,2030-03-25T11:00:00+01:00,22.62059954087249
sc01,y2030,2030-03-25T15:00:00+01:00,-33.31928713162745
sc01,y2030,2030-03-25T19:00:00+01:00,70.30949182862264
sc01,y2030,2030-03-25T23:00:00+01:00,-0.9480912028773218
sc01,y2030,2030-03-26T03:00:00+01:00,-57.44546393762755
sc01,y2030,2030-03-26T07:00:00+01:00,210.4260042288729
sc01,y2030,2030-03-26T11:00:00+01:00,273.28856004287263
sc01,y2030,2030-03-26T15:00:00+01:00,205.44078347087316
sc01,y2030,2030-03-26T19:00:00+01:00,211.77155438637283
sc01,y2030,2030-03-26T23:00:00+01:00,46.00449784312286
sc01,y2030,2030-03-27T03:00:00+01:00,-24.59392667312727
sc01,y2030,2030-03-27T07:00:00+01:00,215.9779626683728
sc01,y2030,2030-03-27T11:00:00+01:00,263.73157756987325
sc01,y2030,2030-03-27T15:00:00+01:00,199.11642202712346
sc01,y2030,2030-03-27T19:00:00+01:00,207.7389248588729
sc01,y2030,2030-03-27T23:00:00+01:00,39.44541992137306
sc01,y2030,2030-03-28T03:00:00+01:00,-33.31368414337726
sc01,y2030,2030-03-28T07:00:00+01:00,207.20674840112315
sc01,y2030,2030-03-28T11:00:00+01:00,255.98231253162294
sc01,y2030,2030-03-28T15:00:00+01:00,200.53366898687318
sc01,y2030,2030-03-28T19:00:00+01:00,212.3165438218732
sc01,y2030,2030-03-28T23:00:00+01:00,43.30457446562309
sc01,y2030,2030-03-29T03:00:00+01:00,-34.83085385562708
sc01,y2030,2030-03-29T07:00:00+01:00,207.8851295161228
sc01,y2030,2030-03-29T11:00:00+01:00,267.731054459623
sc01,y2030,2030-03-29T15:00:00+01:00,218.32071072512304
sc01,y2030,2030-03-29T19:00:00+01:00,221.2090750196228
sc01,y2030,2030-03-29T23:00:00+01:00,48.55124869937276
sc01,y2030,2030-03-30T03:00:00+01:00,-27.137153025377188
sc01,y2030,2030-03-30T07:00:00+01:00,212.56069798512294
sc01,y2030,2030-03-30T11:00:00+01:00,268.10182464962304
sc01,y2030,2030-03-30T15:00:00+01:00,203.812329955623
sc01,y2030,2030-03-30T19:00:00+01:00,198.05685300062305
sc01,y2030,2030-03-30T23:00:00+01:00,38.93546920337303
sc01,y2030,2030-03-31T03:00:00+02:00,-79.8016797466272
sc01,y2030,2030-03-31T07:00:00+02:00,29.754009632872794
sc01,y2030,2030-03-31T11:00:00+02:00,101.16640343637278
sc01,y2030,2030-03-31T15:00:00+02:00,28.8708689606226
sc01,y2030,2030-03-31T19:00:00+02:00,76.5295870893724
sc01,y2030,2030-03-31T23:00:00+02:00,-34.64022877312743
sc01,y2030,2030-04-01T03:00:00+02:00,-150.33989878687737
sc01,y2030,2030-04-01T07:00:00+02:00,-106.41254658412731
sc01,y2030,2030-04-01T11:00:00+02:00,-15.549637551127262
sc01,y2030,2030-04-01T15:00:00+02:00,-77.7059958996274
sc01,y2030,2030-04-01T19:00:00+02:00,20.673012867872558
sc01,y2030,2030-04-01T23:00:00+02:00,-55.396701000377675
sc01,y2030,2030-04-02T03:00:00+02:00,-106.73882789837762
sc01,y2030,2030-04-02T07:00:00+02:00,159.99037307737262
sc01,y2030,2030-04-02T11:00:00+02:00,229.4259180311226
sc01,y2030,2030-04-02T15:00:00+02:00,168.09514434112225
sc01,y2030,2030-04-02T19:00:00+02:00,168.46899200662278
sc01,y2030,2030-04-02T23:00:00+02:00,8.990401949622765
sc01,y2030,2030-04-03T03:00:00+02:00,-67.66323052087728
sc01,y2030,2030-04-03T07:00:00+02:00,168.7053777653723
sc01,y2030,2030-04-03T11:00:00+02:00,242.5580534076223
sc01,y2030,2030-04-03T15:00:00+02:00,198.29626048012278
sc01,y2030,2030-04-03T19:00:00+02:00,198.6140164176229
sc01,y2030,2030-04-03T23:00:00+02:00,37.23927131337268
sc01,y2030,2030-04-04T03:00:00+02:00,-45.15751536137725
sc01,y2030,2030-04-04T07:00:00+02:00,190.18573732812274
sc01,y2030,2030-04-04T11:00:00+02:00,259.27344525887247
sc01,y2030,2030-04-04T15:00:00+02:00,200.8286222008726
sc01,y2030,2030-04-04T19:00:00+02:00,192.76805418437243
sc01,y2030,2030-04-04T23:00:00+02:00,40.56256995987269
sc01,y2030,2030-04-05T03:00:00+02:00,-43.33078006112771
sc01,y2030,2030-04-05T07:00:00+02:00,164.51010714737254
sc01,y2030,2030-04-05T11:00:00+02:00,224.40475864562268
sc01,y2030,2030-04-05T15:00:00+02:00,152.7717519288724
sc01,y2030,2030-04-05T19:00:00+02:00,150.2295866441225
sc01,y2030,2030-04-05T23:00:00+02:00,12.503475492622329
sc01,y2030,2030-04-06T03:00:00+02:00,-100.72689249612733
sc01,y2030,2030-04-06T07:00:00+02:00,30.016579777122615
sc01,y2030,2030-04-06T11:00:00+02:00,93.65493261737242
sc01,y2030,2030-04-06T15:00:00+02:00,26.21705364237232
sc01,y2030,2030-04-06T19:00:00+02:00,53.29884900362208
sc01,y2030,2030-04-06T23:00:00+02:00,-47.43462244787804
sc01,y2030,2030-04-07T03:00:00+02:00,-159.67711827762776
sc01,y2030,2030-04-07T07:00:00+02:00,-71.41195144812764
sc01,y2030,2030-04-07T11:00:00+02:00,2.2241506326222407
sc01,y2030,2030-04-07T15:00:00+02:00,-54.1564967141278
sc01,y2030,2030-04-07T19:00:00+02:00,-8.523813125377956
sc01,y2030,2030-04-07T23:00:00+02:00,-92.91310962337798
sc01,y2030,2030-04-08T03:00:00+02:00,-214.8049345033778
sc01,y2030,2030-04-08T07:00:00+02:00,-177.46759748512784
sc01,y2030,2030-04-08T11:00:00+02:00,-114.23337819612789
sc01,y2030,2030-04-08T15:00:00+02:00,-177.74817402362783
sc01,y2030,2030-04-08T19:00:00+02:00,-90.3114708373779
sc01,y2030,2030-04-08T23:00:00+02:00,-136.35878651162795
sc01,y2030,2030-04-09T03:00:00+02:00,-227.69764998262804
sc01,y2030,2030-04-09T07:00:00+02:00,-160.04238463837783
sc01,y2030,2030-04-09T11:00:00+02:00,-75.00567545237766
sc01,y2030,2030-04-09T15:00:00+02:00,-127.13128099787787
sc01,y2030,2030-04-09T19:00:00+02:00,-40.85967252887781
sc01,y2030,2030-04-09T23:00:00+02:00,-110.67398560487811
sc01,y2030,2030-04-10T03:00:00+02:00,-170.05502554937812
sc01,y2030,2030-04-10T07:00:00+02:00,99.80876014112164
sc01,y2030,2030-04-10T11:00:00+02:00,206.1068416648718
sc01,y2030,2030-04-10T15:00:00+02:00,150.9330724911215
sc01,y2030,2030-04-10T19:00:00+02:00,134.25982391487173
sc01,y2030,2030-04-10T23:00:00+02:00,-17.853245530128106
sc01,y2030,2030-04-11T03:00:00+02:00,-105.28210575762807
sc01,y2030,2030-04-11T07:00:00+02:00,125.17130049812158
sc01,y2030,2030-04-11T11:00:00+02:00,204.30182972262173
sc01,y2030,2030-04-11T15:00:00+02:00,146.4291731751216
sc01,y2030,2030-04-11T19:00:00+02:00,134.2158378093718
sc01,y2030,2030-04-11T23:00:00+02:00,-18.762173578878333
sc01,y2030,2030-04-12T03:00:00+02:00,-106.83643622437808
sc01,y2030,2030-04-12T07:00:00+02:00,119.75723231212169
sc01,y2030,2030-04-12T11:00:00+02:00,194.61578034637205
sc01,y2030,2030-04-12T15:00:00+02:00,141.807003580622
sc01,y2030,2030-04-12T19:00:00+02:00,130.9740894411218
sc01,y2030,2030-04-12T23:00:00+02:00,-23.49719676437826
sc01,y2030,2030-04-13T03:00:00+02:00,-116.96878078262819
sc01,y2030,2030-04-13T07:00:00+02:00,114.41593444337173
sc01,y2030,2030-04-13T11:00:00+02:00,187.58588563312196
sc01,y2030,2030-04-13T15:00:00+02:00,121.99176796762208
sc01,y2030,2030-04-13T19:00:00+02:00,102.62370266087237
sc01,y2030,2030-04-13T23:00:00+02:00,-46.21646392462799
sc01,y2030,2030-04-14T03:00:00+02:00,-173.10587586787778
sc01,y2030,2030-04-14T07:00:00+02:00,-62.59469733162791
sc01,y2030,2030-04-14T11:00:00+02:00,11.980606130872275
sc01,y2030,2030-04-14T15:00:00+02:00,-59.171140951877874
sc01,y2030,2030-04-14T19:00:00+02:00,-31.19126980587805
sc01,y2030,2030-04-14T23:00:00+02:00,-126.14852777612805
sc01,y2030,2030-04-15T03:00:00+02:00,-252.61903880762804
sc01,y2030,2030-04-15T07:00:00+02:00,-202.8155564018781
sc01,y2030,2030-04-15T11:00:00+02:00,-102.23625653287831
sc01,y2030,2030-04-15T15:00:00+02:00,-152.299827080128
sc01,y2030,2030-04-15T19:00:00+02:00,-68.95930319912793
sc01,y2030,2030-04-15T23:00:00+02:00,-139.81865974637776
sc01,y2030,2030-04-16T03:00:00+02:00,-202.82609849862774
sc01,y2030,2030-04-16T07:00:00+02:00,61.1246508708723
sc01,y2030,2030-04-16T11:00:00+02:00,157.19120953912238
sc01,y2030,2030-04-16T15:00:00+02:00,115.82767150262225
sc01,y2030,2030-04-16T19:00:00+02:00,94.38971562362212
sc01,y2030,2030-04-16T23:00:00+02:00,-67.4528431526279
sc01,y2030,2030-04-17T03:00:00+02:00,-150.39148577762774
sc01,y2030,2030-04-17T07:00:00+02:00,87.98671418162257
sc01,y2030,2030-04-17T11:00:00+02:00,170.0318975043724
sc01,y2030,2030-04-17T15:00:00+02:00,126.60392924787243
sc01,y2030,2030-04-17T19:00:00+02:00,107.85823393537294
sc01,y2030,2030-04-17T23:00:00+02:00,-50.62083761987742
sc01,y2030,2030-04-18T03:00:00+02:00,-139.24115689762743
sc01,y2030,2030-04-18T07:00:00+02:00,99.90232910812279
sc01,y2030,2030-04-18T11:00:00+02:00,185.9144140246226
sc01,y2030,2030-04-18T15:00:00+02:00,136.88053635587266
sc01,y2030,2030-04-18T19:00:00+02:00,113.6442386813726
sc01,y2030,2030-04-18T23:00:00+02:00,-40.98967002787731
sc01,y2030,2030-04-19T03:00:00+02:00,-126.85002810662752
sc01,y2030,2030-04-19T07:00:00+02:00,104.47250222787261
sc01,y2030,2030-04-19T11:00:00+02:00,186.79169108387282
sc01,y2030,2030-04-19T15:00:00+02:00,145.81944870012262
sc01,y2030,2030-04-19T19:00:00+02:00,123.49863135762257
sc01,y2030,2030-04-19T23:00:00+02:00,-31.376813122127487
sc01,y2030,2030-04-20T03:00:00+02:00,-123.39099244987744
sc01,y2030,2030-04-20T07:00:00+02:00,111.81443214712249
sc01,y2030,2030-04-20T11:00:00+02:00,187.66271387787265
sc01,y2030,2030-04-20T15:00:00+02:00,125.06348519137259
sc01,y2030,2030-04-20T19:00:00+02:00,88.77413295812266
sc01,y2030,2030-04-20T23:00:00+02:00,-52.53012192412757
sc01,y2030,2030-04-21T03:00:00+02:00,-174.69763396287738
sc01,y2030,2030-04-21T07:00:00+02:00,-63.31278315262762
sc01,y2030,2030-04-21T11:00:00+02:00,12.8340257536222
sc01,y2030,2030-04-21T15:00:00+02:00,-57.22316317562786
sc01,y2030,2030-04-21T19:00:00+02:00,-33.96074326637779
sc01,y2030,2030-04-21T23:00:00+02:00,-125.79008664837761
sc01,y2030,2030-04-22T03:00:00+02:00,-246.0868215448777
sc01,y2030,2030-04-22T07:00:00+02:00,-196.39674511387796
sc01,y2030,2030-04-22T11:00:00+02:00,-95.64207167112784
sc01,y2030,2030-04-22T15:00:00+02:00,-142.048275075878
sc01,y2030,2030-04-22T19:00:00+02:00,-67.82544981412775
sc01,y2030,2030-04-22T23:00:00+02:00,-139.35755348387806
sc01,y2030,2030-04-23T03:00:00+02:00,-201.96048016162797
sc01,y2030,2030-04-23T07:00:00+02:00,63.92884654962222
sc01,y2030,2030-04-23T11:00:00+02:00,167.55964822712235
sc01,y2030,2030-04-23T15:00:00+02:00,130.99128918362248
sc01,y2030,2030-04-23T19:00:00+02:00,102.3187285873721
sc01,y2030,2030-04-23T23:00:00+02:00,-62.09005156637761
sc01,y2030,2030-04-24T03:00:00+02:00,-149.58072450162763
sc01,y2030,2030-04-24T07:00:00+02:00,90.65775405787213
sc01,y2030,2030-04-24T11:00:00+02:00,179.43004229862208
sc01,y2030,2030-04-24T15:00:00+02:00,139.5573528856221
sc01,y2030,2030-04-24T19:00:00+02:00,108.24036503787192
sc01,y2030,2030-04-24T23:00:00+02:00,-58.710872315377514
sc01,y2030,2030-04-25T03:00:00+02:00,-161.5086188223778
sc01,y2030,2030-04-25T07:00:00+02:00,41.141884559872096
sc01,y2030,2030-04-25T11:00:00+02:00,130.26684961237243
sc01,y2030,2030-04-25T15:00:00+02:00,85.26091044487225
sc01,y2030,2030-04-25T19:00:00+02:00,72.68421356012232
sc01,y2030,2030-04-25T23:00:00+02:00,-72.25087025137793
sc01,y2030,2030-04-26T03:00:00+02:00,-163.26430864512815
sc01,y2030,2030-04-26T07:00:00+02:00,78.6808911116218
sc01,y2030,2030-04-26T11:00:00+02:00,167.5850260288721
sc01,y2030,2030-04-26T15:00:00+02:00,127.41223958937212
sc01,y2030,2030-04-26T19:00:00+02:00,95.34402587312229
sc01,y2030,2030-04-26T23:00:00+02:00,-58.68890097337794
sc01,y2030,2030-04-27T03:00:00+02:00,-156.01003442712818
sc01,y2030,2030-04-27T07:00:00+02:00,70.91079652937174
sc01,y2030,2030-04-27T11:00:00+02:00,160.9263294588718
sc01,y2030,2030-04-27T15:00:00+02:00,104.80315794187186
sc01,y2030,2030-04-27T19:00:00+02:00,61.69318762287162
sc01,y2030,2030-04-27T23:00:00+02:00,-76.77573557887843
sc01,y2030,2030-04-28T03:00:00+02:00,-205.10974543812824
sc01,y2030,2030-04-28T07:00:00+02:00,-93.54635669962818
sc01,y2030,2030-04-28T11:00:00+02:00,-8.15095202062821
sc01,y2030,2030-04-28T15:00:00+02:00,-68.0192827356284
sc01,y2030,2030-04-28T19:00:00+02:00,-54.42242980387823
sc01,y2030,2030-04-28T23:00:00+02:00,-144.36435482562842
sc01,y2030,2030-04-29T03:00:00+02:00,-268.55309255762825
sc01,y2030,2030-04-29T07:00:00+02:00,-214.3976488676285
sc01,y2030,2030-04-29T11:00:00+02:00,-112.19009419962845
sc01,y2030,2030-04-29T15:00:00+02:00,-156.05450452562877
sc01,y2030,2030-04-29T19:00:00+02:00,-98.6728058716285
sc01,y2030,2030-04-29T23:00:00+02:00,-164.9539541118786
sc01,y2030,2030-04-30T03:00:00+02:00,-245.0509114438786
sc01,y2030,2030-04-30T07:00:00+02:00,-54.961226915378575
sc01,y2030,2030-04-30T11:00:00+02:00,45.954797102871225
sc01,y2030,2030-04-30T15:00:00+02:00,3.413152612371505
sc01,y2030,2030-04-30T19:00:00+02:00,-13.250484654128627
sc01,y2030,2030-04-30T23:00:00+02:00,-138.64168901637845
sc01,y2030,2030-05-01T03:00:00+02:00,-115.55820411962839
sc01,y2030,2030-05-01T07:00:00+02:00,-187.87206146662822
sc01,y2030,2030-05-01T11:00:00+02:00,-98.71363995462798
sc01,y2030,2030-05-01T15:00:00+02:00,-33.75413457937793
sc01,y2030,2030-05-01T19:00:00+02:00,78.96009636512213
sc01,y2030,2030-05-01T23:00:00+02:00,-9.608455934877838
sc01,y2030,2030-05-02T03:00:00+02:00,-115.55820411962793
sc01,y2030,2030-05-02T07:00:00+02:00,-187.87206146662777
sc01,y2030,2030-05-02T11:00:00+02:00,-98.71363995462752
sc01,y2030,2030-05-02T15:00:00+02:00,-33.75413457937748
sc01,y2030,2030-05-02T19:00:00+02:00,78.96009636512258
sc01,y2030,2030-05-02T23:00:00+02:00,-9.608455934877384
sc01,y2030,2030-05-03T03:00:00+02:00,-115.55820411962748
sc01,y2030,2030-05-03T07:00:00+02:00,-187.87206146662731
sc01,y2030,2030-05-03T11:00:00+02:00,-98.71363995462718
sc01,y2030,2030-05-03T15:00:00+02:00,-33.75413457937702
sc01,y2030,2030-05-03T19:00:00+02:00,78.96009636512304
sc01,y2030,2030-05-03T23:00:00+02:00,-9.608455934876929
sc01,y2030,2030-05-04T03:00:00+02:00,-115.55820411962702
sc01,y2030,2030-05-04T07:00:00+02:00,-187.87206146662686
sc01,y2030,2030-05-04T11:00:00+02:00,-98.71363995462673
sc01,y2030,2030-05-04T15:00:00+02:00,-33.75413457937657
sc01,y2030,2030-05-04T19:00:00+02:00,78.96009636512349
sc01,y2030,2030-05-04T23:00:00+02:00,-9.608455934876702
sc01,y2030,2030-05-05T03:00:00+02:00,-115.55820411962657
sc01,y2030,2030-05-05T07:00:00+02:00,-187.8720614666264
sc01,y2030,2030-05-05T11:00:00+02:00,-98.71363995462627
sc01,y2030,2030-05-05T15:00:00+02:00,-33.754134579376114
sc01,y2030,2030-05-05T19:00:00+02:00,78.96009636512395
sc01,y2030,2030-05-05T23:00:00+02:00,-9.608455934876247
sc01,y2030,2030-05-06T03:00:00+02:00,-115.55820411962611
sc01,y2030,2030-05-06T07:00:00+02:00,-187.87206146662595
sc01,y2030,2030-05-06T11:00:00+02:00,-98.71363995462582
sc01,y2030,2030-05-06T15:00:00+02:00,-33.75413457937566
sc01,y2030,2030-05-06T19:00:00+02:00,78.9600963651244
sc01,y2030,2030-05-06T23:00:00+02:00,-9.608455934875792
sc01,y2030,2030-05-07T03:00:00+02:00,-115.55820411962566
sc01,y2030,2030-05-07T07:00:00+02:00,-187.8720614666255
sc01,y2030,2030-05-07T11:00:00+02:00,-98.71363995462536
sc01,y2030,2030-05-07T15:00:00+02:00,-33.75413457937532
sc01,y2030,2030-05-07T19:00:00+02:00,78.96009636512485
sc01,y2030,2030-05-07T23:00:00+02:00,-9.608455934875337
sc01,y2030,2030-05-08T03:00:00+02:00,-115.5582041196252
sc01,y2030,2030-05-08T07:00:00+02:00,-187.87206146662504
sc01,y2030,2030-05-08T11:00:00+02:00,-98.71363995462491
sc01,y2030,2030-05-08T15:00:00+02:00,-33.75413457937486
sc01,y2030,2030-05-08T19:00:00+02:00,78.96009636512531
sc01,y2030,2030-05-08T23:00:00+02:00,-9.608455934874883
sc01,y2030,2030-05-09T03:00:00+02:00,-115.55820411962475
sc01,y2030,2030-05-09T07:00:00+02:00,-187.8720614666246
sc01,y2030,2030-05-09T11:00:00+02:00,-98.71363995462445
sc01,y2030,2030-05-09T15:00:00+02:00,-33.75413457937441
sc01,y2030,2030-05-09T19:00:00+02:00,78.96009636512576
sc01,y2030,2030-05-09T23:00:00+02:00,-9.608455934874428
sc01,y2030,2030-05-10T03:00:00+02:00,-115.55820411962429
sc01,y2030,2030-05-10T07:00:00+02:00,-187.87206146662413
sc01,y2030,2030-05-10T11:00:00+02:00,-98.713639954624
sc01,y2030,2030-05-10T15:00:00+02:00,-33.754134579373954
sc01,y2030,2030-05-10T19:00:00+02:00,78.96009636512622
sc01,y2030,2030-05-10T23:00:00+02:00,-9.608455934873973
sc01,y2030,2030-05-11T03:00:00+02:00,-115.55820411962384
sc01,y2030,2030-05-11T07:00:00+02:00,-187.87206146662368
sc01,y2030,2030-05-11T11:00:00+02:00,-98.71363995462355
sc01,y2030,2030-05-11T15:00:00+02:00,-33.7541345793735
sc01,y2030,2030-05-11T19:00:00+02:00,78.96009636512667
sc01,y2030,2030-05-11T23:00:00+02:00,-9.608455934873518
sc01,y2030,2030-05-12T03:00:00+02:00,-115.55820411962338
sc01,y2030,2030-05-12T07:00:00+02:00,-187.87206146662334
sc01,y2030,2030-05-12T11:00:00+02:00,-98.71363995462309
sc01,y2030,2030-05-12T15:00:00+02:00,-33.754134579373044
sc01,y2030,2030-05-12T19:00:00+02:00,78.96009636512713
sc01,y2030,2030-05-12T23:00:00+02:00,-9.608455934873064
sc01,y2030,2030-05-13T03:00:00+02:00,-115.55820411962293
sc01,y2030,2030-05-13T07:00:00+02:00,-187.87206146662277
sc01,y2030,2030-05-13T11:00:00+02:00,-98.71363995462264
sc01,y2030,2030-05-13T15:00:00+02:00,-33.75413457937259
sc01,y2030,2030-05-13T19:00:00+02:00,78.96009636512758
sc01,y2030,2030-05-13T23:00:00+02:00,-9.608455934872609
sc01,y2030,2030-05-14T03:00:00+02:00,-115.55820411962247
sc01,y2030,2030-05-14T07:00:00+02:00,-187.8720614666223
sc01,y2030,2030-05-14T11:00:00+02:00,-98.7136399546223
sc01,y2030,2030-05-14T15:00:00+02:00,-33.754134579372135
sc01,y2030,2030-05-14T19:00:00+02:00,78.96009636512804
sc01,y2030,2030-05-14T23:00:00+02:00,-9.608455934872154
sc01,y2030,2030-05-15T03:00:00+02:00,-115.55820411962202
sc01,y2030,2030-05-15T07:00:00+02:00,-187.87206146662186
sc01,y2030,2030-05-15T11:00:00+02:00,-98.71363995462184
sc01,y2030,2030-05-15T15:00:00+02:00,-33.75413457937168
sc01,y2030,2030-05-15T19:00:00+02:00,78.96009636512849
sc01,y2030,2030-05-15T23:00:00+02:00,-9.6084559348717
sc01,y2030,2030-05-16T03:00:00+02:00,-115.55820411962156
sc01,y2030,2030-05-16T07:00:00+02:00,-187.8720614666214
sc01,y2030,2030-05-16T11:00:00+02:00,-98.71363995462139
sc01,y2030,2030-05-16T15:00:00+02:00,-33.754134579371225
sc01,y2030,2030-05-16T19:00:00+02:00,78.96009636512895
sc01,y2030,2030-05-16T23:00:00+02:00,-9.608455934871245
sc01,y2030,2030-05-17T03:00:00+02:00,-115.55820411962111
sc01,y2030,2030-05-17T07:00:00+02:00,-187.87206146662095
sc01,y2030,2030-05-17T11:00:00+02:00,-98.71363995462093
sc01,y2030,2030-05-17T15:00:00+02:00,-33.754134579370884
sc01,y2030,2030-05-17T19:00:00+02:00,78.9600963651294
sc01,y2030,2030-05-17T23:00:00+02:00,-9.60845593487079
sc01,y2030,2030-05-18T03:00:00+02:00,-115.55820411962065
sc01,y2030,2030-05-18T07:00:00+02:00,-187.8720614666205
sc01,y2030,2030-05-18T11:00:00+02:00,-98.71363995462048
sc01,y2030,2030-05-18T15:00:00+02:00,-33.75413457937043
sc01,y2030,2030-05-18T19:00:00+02:00,78.96009636512986
sc01,y2030,2030-05-18T23:00:00+02:00,-9.608455934870335
sc01,y2030,2030-05-19T03:00:00+02:00,-115.55820411962031
sc01,y2030,2030-05-19T07:00:00+02:00,-187.87206146662004
sc01,y2030,2030-05-19T11:00:00+02:00,-98.71363995462002
sc01,y2030,2030-05-19T15:00:00+02:00,-33.754134579369975
sc01,y2030,2030-05-19T19:00:00+02:00,78.96009636513031
sc01,y2030,2030-05-19T23:00:00+02:00,-9.60845593486988
sc01,y2030,2030-05-20T03:00:00+02:00,-115.55820411961986
sc01,y2030,2030-05-20T07:00:00+02:00,-187.87206146661958
sc01,y2030,2030-05-20T11:00:00+02:00,-98.71363995461957
sc01,y2030,2030-05-20T15:00:00+02:00,-33.75413457936952
